"","replicate_fingerprinting","sample","farm_code","sp_sample","sp_tricot","sp_id","sp_tgroup","index_final_value","source","source_who","first_time_seed","gender","treated","tricot","inder","tech_pkg","education","SEF1","SEF2","SEF3","SEF4","match","match2","match3","match4","farmer_clean_name","farmer_identified_name","original_farmer_identified_name","dna_identified_first","dna_identified_second_processed","dna_identified_second","dna_identified_third","dna_identified_fourth","gendist_match4","gendist_match3","gendist_match2","first_gen_distance","second_gen_distance","third_gen_distance","fourth_gen_distance","first_similarity","second_similarity","third_similarity","fourth_similarity","first_match","second_match","first_cat","second_cat","region","district","village","seed_origin","seed_source","first_time_seed_use","seed_cycles","area","max_ref_distance_1","sd_ref_distance_1","range_max","FCI","FCI_2","match_only_name","match_name_manual_cleaning","invFCI","invFCI_SP","count_neigh_1km","count_match_1km","ratio_match_1km","count_neigh_5km","count_match_5km","ratio_match_5km","gender_recoded"
"1019",1,"F631_2B",631,"yes",1,717,"T1",7,"Reliable","Bought from CNP","No",1,1,0,0,0,8,0,0,0,0,1,1,1,1,"guaymi","guaymi","guayni","guaymi","brunca","brunca","talamanca","changuena",0.009852217,0.009852217,0.009852217,0.009852217,0.11761488,0.12848552,0.13421342,99.0147783,88.238512,87.151448,86.578658,"TRUE","FALSE","category 1","category 2","North","Delicias","Delicias","NA","NA","NA","NA","1",0.009065934,0.00276583658862385,0.0118317705886238,0,1,"TRUE","TRUE",1,0,2,0,0,42,13,"0.30952381000000001",0
"1020",1,"F632_1B",632,"yes",1,693,"B",7,"Reliable","Bought from CNP","No",1,0,0,0,0,3,0,0,0,0,1,1,1,1,"tayni","tayni","tayni","tayni","victoria","matambu(1)/victoria(2)","matambu","curre",0.031147541,0.031147541,0.031147541,0.031147541,0.088767126,0.08916849,0.102796055,96.8852459,91.1232874,91.083151,89.7203945,"TRUE","FALSE","category 1","category 3","North","Delicias","Manzano","La compré al CNP","Reliable","No","6","0.7",0.046849314,0.00452505772199701,0.051374371721997,0,0,"TRUE","TRUE",1,1,4,1,0.25,26,7,"0.26923076899999998",0
"1021",1,"F632_2B",632,"yes",1,693,"B",7,"Reliable","Bought from CNP","No",1,0,0,0,0,3,0,0,1,1,0,0,0,0,"guaymi","guaymi","gaaymie","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004091653,0.004091653,0.004091653,0.004091653,0.13203937,0.13658804,0.13902572,99.5908347,86.796063,86.341196,86.097428,"FALSE","FALSE","category 1","category 3","North","Delicias","Manzano","La guardé de cosechas anteriores","Unreliable","No","2","0.5",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,4,1,0.25,26,7,"0.26923076899999998",0
"1022",1,"F633_1B",633,"yes",1,694,"T1",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","matambu","RCB 593",0.023718648,0.023718648,0.023718648,0.023718648,0.13353358,0.13738368,0.1440678,97.6281352,86.646642,86.261632,85.59322,"TRUE","FALSE","category 1","category 3","North","Delicias","El manzana","La guardé de cosechas anteriores","Unreliable","No","2","0.7",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,4,1,0.25,26,7,"0.26923076899999998",0
"1023",1,"F633_2B",633,"yes",1,694,"T1",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,6,1,1,1,1,0,0,0,0,"ensayo","other","3 kilogramos quecompro","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.009036144,0.009036144,0.009036144,0.009036144,0.07726027,0.093767084,0.09780822,99.0963856,92.273973,90.6232916,90.219178,"FALSE","FALSE","category 4","category 4","North","Delicias","El manzana","La guardé de cosechas anteriores","Unreliable","No","2","0.7",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"FALSE","TRUE",1,1,4,1,0.25,26,7,"0.26923076899999998",0
"1024",1,"F634_1B",634,"yes",1,720,"T1",6,"Unreliable","Other","No",2,0,1,0,0,4,1,1,1,1,0,0,0,0,"ensayo","ensayo","ensayos a","SEF 64","RCB 593","RCB 593(1)/SEF 42(1)/SEF 64(1)","SEF 42","SEF 60",0.113972604,0.113972604,0.113972604,0.113972604,0.11502732,0.11620294,0.116228074,88.6027396,88.497268,88.379706,88.3771926,"FALSE","FALSE","category 4","category 4","North","Delicias","Manzano","Otra","Unreliable","No","2","0.14000000000000001",0.026736494,0.00213125818054995,0.0288677521805499,1,1,"FALSE","TRUE",0,0,7,5,0.714285714,77,36,"0.46753246799999998",1
"1025",1,"F635_1B",635,"yes",1,734,"B",7,"Unreliable","Kept it from previous season","No",2,0,1,0,0,4,0,0,0,0,0,0,0,1,"cabecar","cabecar","cabecar","sacapobres","generalito","generalito(1)/sacapobres(2)","mantequilla","cabecar",0.13797814,0.12927233,0.12927233,0.12927233,0.12994505,0.13738987,0.13797814,87.072767,87.005495,86.261013,86.202186,"FALSE","FALSE","category 3","category 3","North","Delicias","El manzano","La guardé de cosechas anteriores","Unreliable","No","5","0.35",0.024711696,0.00172884756304863,0.0264405435630486,1,1,"FALSE","FALSE",0,0,4,2,0.5,40,15,"0.375",1
"1026",1,"F635_2B",635,"yes",1,734,"B",7,"Unreliable","Kept it from previous season","No",2,0,1,0,0,4,0,0,0,0,0,0,0,0,"guaymi","guaymi","guaymie","nambi","matambu","matambu","tequila","victoria",0.062159214,0.062159214,0.062159214,0.062159214,0.12561576,0.13817586,0.13925439,93.7840786,87.438424,86.182414,86.074561,"FALSE","FALSE","category 1","category 2","North","Delicias","El manzano","Otra","Unreliable","No","2","0.35",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"FALSE","FALSE",0,0,4,2,0.5,40,15,"0.375",1
"1027",1,"F636_1B",636,"yes",1,735,"B",5,"Unreliable","Kept it from previous season","No",1,0,0,0,0,0,0,0,1,1,1,1,1,1,"nambi","nambi","namby negro","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0040983604,0.0040983604,0.0040983604,0.0040983604,0.13170865,0.136663,0.13882804,99.59016396,86.829135,86.3337,86.117196,"TRUE","FALSE","category 1","category 3","North","Delicias","Manzano","La guardé de cosechas anteriores","Unreliable","No","2","0.35",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,13,4,0.307692308,38,14,"0.368421053",0
"1028",1,"F636_2B",636,"yes",1,735,"B",5,"Unreliable","Kept it from previous season","No",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"nambi","nambi","namby rojo","changuena","victoria","suru(2)/victoria(1)","suru","cabecar",0.08246289,0.08246289,0.08246289,0.08246289,0.08269231,0.092235684,0.10158817,91.753711,91.730769,90.7764316,89.841183,"FALSE","FALSE","category 3","category 3","North","Delicias","Manzano","La guardé de cosechas anteriores","Unreliable","No","2","0.35",0.046780407,0.00607496353412312,0.0528553705341231,1,1,"FALSE","FALSE",0,0,13,4,0.307692308,38,14,"0.368421053",0
"1029",1,"F637_1B",637,"yes",1,409,"B",7,"Unreliable","Family","No",1,0,1,0,0,0,0,0,0,0,0,0,0,1,"cabecar","cabecar","cabecar","victoria","matambu","matambu","tayni","cabecar",0.09118291,0.009041096,0.009041096,0.009041096,0.08789704,0.09075998,0.09118291,99.0958904,91.210296,90.924002,90.881709,"FALSE","FALSE","category 1","category 1","North","San Jose de Upala","El salto","De Familiares","Unreliable","No","3","1.4",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,0,0,0,6,1,"0.16666666699999999",0
"1030",1,"F637_2B",637,"yes",1,409,"B",7,"Unreliable","Family","No",1,0,1,0,0,0,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003816794,0.003816794,0.003816794,0.003816794,0.13169399,0.13623904,0.13867615,99.6183206,86.830601,86.376096,86.132385,"TRUE","FALSE","category 1","category 3","North","San Jose de Upala","El salto","De Familiares","Unreliable","Yes","NA","0.7",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,0,0,0,6,1,"0.16666666699999999",0
"1031",1,"F638_1B",638,"yes",1,480,"T1",6,"Unreliable","Family","No",2,1,0,0,1,9,0,0,0,0,1,1,1,1,"nambi","nambi","namby","nambi","brunca","brunca","talamanca","suru",0.08833151,0.08833151,0.08833151,0.08833151,0.10507642,0.13073143,0.13866007,91.166849,89.492358,86.926857,86.133993,"TRUE","FALSE","category 1","category 2","North","San Jose de Upala","Jomusa","De Familiares","Unreliable","No","2","1.05",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,6,6,1,62,31,"0.5",1
"1032",1,"F639_1B",639,"yes",1,565,"T1",7,"Unreliable","Family","No",1,0,1,0,0,9,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","tayni","matambu",0.0759148,0.0759148,0.0759148,0.0759148,0.0939726,0.1215183,0.12527353,92.40852,90.60274,87.84817,87.472647,"TRUE","FALSE","category 1","category 1","North","San Jose de Upala","Jumusa","De Familiares","Unreliable","No","3","1.5",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,2,2,1,29,18,"0.62068965499999995",0
"1033",1,"F640_1B",640,"yes",0,583,"C",7,"Unreliable","Kept it from previous season","No",1,0,0,1,1,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.061068702,0.061068702,0.061068702,0.061068702,0.118176855,0.13047045,0.14234972,93.8931298,88.1823145,86.952955,85.765028,"TRUE","FALSE","category 1","category 2","North","San Jose de Upala","Jomusa","La guardé de cosechas anteriores","Unreliable","No","3","1.7",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,6,6,1,57,29,"0.50877192999999998",0
"1034",1,"F641_1B",641,"yes",0,470,"C",7,"Unreliable","Other","No",1,0,0,0,0,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","matambu",0.010905125,0.010905125,0.010905125,0.010905125,0.12998362,0.13643835,0.13656268,98.9094875,87.001638,86.356165,86.343732,"TRUE","FALSE","category 1","category 3","North","San Jose de Upala","Villa hermosa","Otra","Unreliable","No","2","1.05",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,7,4,0.571428571,77,35,"0.45454545499999999",0
"1035",1,"F642_1B",642,"yes",0,471,"C",7,"Reliable","Given by INDER, CNP, MAG","No",2,0,0,0,0,3,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","guaymi","guaymi","tequila","matambu",0.10632497,0.10632497,0.10632497,0.10632497,0.110989615,0.13673581,0.14113785,89.367503,88.9010385,86.326419,85.886215,"TRUE","FALSE","category 2","category 2","North","San Jose de Upala","Jomuza","Fue una donación de INDER, CNP o MAG","Reliable","No","2","1.05",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,6,6,1,62,31,"0.5",1
"1036",1,"F643_1B",643,"yes",0,481,"C",7,"Unreliable","Bought other producers in CR","No",1,0,0,0,0,6,0,0,0,0,0,0,0,0,"brunca","brunca","brunca","victoria","matambu","matambu","tayni","curre",0.060547944,0.060547944,0.060547944,0.060547944,0.08424508,0.08929547,0.10109589,93.9452056,91.575492,91.070453,89.890411,"FALSE","FALSE","category 1","category 1","North","San Jose de Upala","Jomusa","La compré a otros productores en Costa Rica","Unreliable","No","2","1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,2,0,0,24,16,"0.66666666699999999",0
"1037",1,"F643_2B",643,"yes",0,481,"C",7,"Unreliable","Bought other producers in CR","No",1,0,0,0,0,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","guaymi","talamanca","talamanca","mantequilla","suru",0.08397155,0.08397155,0.08397155,0.08397155,0.10704533,0.12410567,0.12575509,91.602845,89.295467,87.589433,87.424491,"FALSE","FALSE","category 1","category 2","North","San Jose de Upala","Jomusa","La compré a otros productores en Costa Rica","Unreliable","Yes","NA","1",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"FALSE","FALSE",0,0,2,0,0,24,16,"0.66666666699999999",0
"1038",1,"F644_1B",644,"yes",0,566,"C",7,"Unreliable","Kept it from previous season","No",2,1,0,0,0,5,0,0,0,0,1,1,1,1,"matambu","matambu","matambu","matambu","guaymi","guaymi","victoria","tayni",0.082922824,0.082922824,0.082922824,0.082922824,0.0905361,0.1225329,0.12677595,91.7077176,90.94639,87.74671,87.322405,"TRUE","FALSE","category 1","category 1","North","San Jose de Upala","Jomusa","La guardé de cosechas anteriores","Unreliable","No","2","0.35",0.023038946,0.0026184719377746,0.0256574179377746,1,1,"TRUE","TRUE",0,0,6,6,1,57,29,"0.50877192999999998",1
"1039",1,"F645_1B",645,"yes",0,568,"C",4,"Unreliable","Kept it from previous season","No",1,0,0,0,0,6,0,0,1,1,0,0,0,0,"cabecar","cabecar","cavecar","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003816794,0.003816794,0.003816794,0.003816794,0.13169399,0.13623904,0.13867615,99.6183206,86.830601,86.376096,86.132385,"FALSE","FALSE","category 1","category 3","North","San Jose de Upala","Villa hermosa","La guardé de cosechas anteriores","Unreliable","No","3","0.5",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,13,4,0.307692308,66,35,"0.53030303000000001",0
"1040",1,"F645_2B",645,"yes",0,568,"C",4,"Unreliable","Kept it from previous season","No",1,0,0,0,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","victoria","generalito","generalito","mantequilla","sacapobres",0.123903506,0.123903506,0.123903506,0.123903506,0.12925357,0.13208586,0.13864388,87.6096494,87.074643,86.791414,86.135612,"FALSE","FALSE","category 2","category 2","North","San Jose de Upala","Villa hermosa","NA","NA","NA","NA","1.5",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,13,4,0.307692308,66,35,"0.53030303000000001",0
"1041",1,"F646_1B",646,"yes",0,655,"C",7,"Unreliable","Kept it from previous season","No",1,1,0,0,0,12,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","brunca","brunca","talamanca","suru",0.082924165,0.082924165,0.082924165,0.082924165,0.109716155,0.12752594,0.13956045,91.7075835,89.0283845,87.247406,86.043955,"TRUE","FALSE","category 1","category 2","North","San Jose de Upala","Jomuza","La guardé de cosechas anteriores","Unreliable","No","4","1.7",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,6,6,1,57,29,"0.50877192999999998",0
"1042",1,"F647_1B",647,"yes",1,730,"B",6,"Unreliable","Other","Yes",2,0,0,0,0,6,0,0,0,0,0,0,0,0,"other","other","inta rio san juan","generalito","sacapobres","sacapobres","mantequilla","gibre",0.091808684,0.091808684,0.091808684,0.091808684,0.09801215,0.11797133,0.1265719,90.8191316,90.198785,88.202867,87.34281,"FALSE","FALSE","category 4","category 4","North","Delicias","La cruz","Otra","Unreliable","Yes","NA","0.21",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,8,3,0.375,15,6,"0.4",1
"1043",1,"F647_2B",647,"yes",1,730,"B",6,"Unreliable","Other","Yes",2,0,0,0,0,6,0,0,0,0,0,0,0,1,"mantequilla","mantequilla","mantequillas","victoria","generalito","generalito","curre","mantequilla",0.14124449,0.10931507,0.10931507,0.10931507,0.13618891,0.13952851,0.14124449,89.068493,86.381109,86.047149,85.875551,"FALSE","FALSE","category 2","category 2","North","Delicias","La cruz","Otra","Unreliable","No","3","0.14000000000000001",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,8,3,0.375,15,6,"0.4",1
"1044",1,"F648_1B",648,"yes",1,391,"B",7,"Unreliable","Family","Yes",1,0,0,0,0,11,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymie","guaymi","brunca","brunca","talamanca","changuena",0.003280481,0.003280481,0.003280481,0.003280481,0.120010935,0.1284153,0.13386476,99.6719519,87.9989065,87.15847,86.613524,"TRUE","FALSE","category 1","category 2","North","Delicias","La cruz","De Familiares","Unreliable","Yes","NA","1.05",0.009065934,0.00276583658862385,0.0118317705886238,0,0,"TRUE","TRUE",1,1,6,1,0.166666667,14,5,"0.35714285699999998",0
"1045",1,"F648_2B",648,"yes",1,391,"B",7,"Unreliable","Family","Yes",1,0,0,0,0,11,0,0,0,0,0,0,0,0,"other","other","inta rio san juan","victoria","generalito","generalito","gibre","sacapobres",0.0890411,0.0890411,0.0890411,0.0890411,0.112026356,0.11920349,0.1193495,91.09589,88.7973644,88.079651,88.06505,"FALSE","FALSE","category 4","category 4","North","Delicias","La cruz","De Familiares","Unreliable","Yes","NA","3.4",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,6,1,0.166666667,14,5,"0.35714285699999998",0
"1046",1,"F649_1B",649,"yes",1,730,"B",7,"Reliable","Bought from CNP","No",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","gibre","curre","curre","guaymi","sacapobres",0.11919081,0.11919081,0.11919081,0.11919081,0.12712795,0.13541667,0.14072847,88.080919,87.287205,86.458333,85.927153,"FALSE","FALSE","category 2","category 2","North","Delicias","La cruz","La compré al CNP","Reliable","No","5","2.8",0.0030153508,0.000141556405228766,0.00315690720522877,1,1,"FALSE","FALSE",0,0,4,1,0.25,14,5,"0.35714285699999998",0
"1047",1,"F649_2B",649,"yes",1,730,"B",7,"Reliable","Bought from CNP","No",1,0,1,0,0,6,0,0,0,0,1,1,1,1,"guaymi","guaymi","guayni","guaymi","brunca","brunca","talamanca","suru",0.06287589,0.06287589,0.06287589,0.06287589,0.11441835,0.11708515,0.12802199,93.712411,88.558165,88.291485,87.197801,"TRUE","FALSE","category 1","category 2","North","Delicias","La cruz","La guardé de cosechas anteriores","Unreliable","No","5","9",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,4,1,0.25,14,5,"0.35714285699999998",0
"1048",1,"F650_1B",650,"yes",1,460,"B",2.66666666666667,NA,"NA",NA,1,0,1,0,0,3,0,1,1,1,0,0,0,0,"ensayo","colombiano","colombiano","RCB 593","SEF 42","SEF 42(1)/SEF 62(2)","SEF 62","SEF 60",0.0792783,0.0792783,0.0792783,0.0792783,0.09257236,0.09409191,0.09736698,92.07217,90.742764,90.590809,90.263302,"NA","NA","category 1","category 3","North","Delicias","La cruz","NA","NA","NA","NA","NA",0.04267621,0.00150718657428557,0.0441833965742856,1,1,"FALSE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"1049",1,"F650_2B",650,"yes",1,460,"B",2.66666666666667,NA,"NA",NA,1,0,1,0,0,3,0,0,0,0,1,1,1,1,"mantequilla","mantequilla","mantekilla","mantequilla","generalito","generalito","sacapobres","talamanca",0.033608817,0.033608817,0.033608817,0.033608817,0.06796918,0.10176991,0.13526835,96.6391183,93.203082,89.823009,86.473165,"TRUE","FALSE","category 1","category 1","North","Delicias","La cruz","La guardé de cosechas anteriores","Unreliable","No","3","7.0000000000000007E-2",0.018406594,0.000330705390234067,0.0187372993902341,1,1,"TRUE","TRUE",0,0,5,1,0.2,25,9,"0.36",0
"1050",1,"F651_1B",651,"yes",0,721,"T2",4.5,"Reliable","Bought from CNP","No",1,0,0,0,0,12,0,0,1,1,0,0,0,0,"matambu","matambu","matambu","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004091653,0.004091653,0.004091653,0.004091653,0.13203937,0.13623904,0.13875206,99.5908347,86.796063,86.376096,86.124794,"FALSE","FALSE","category 1","category 3","North","Delicias","La cruz","La compré al CNP","Reliable","No","2","0.5",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,4,2,0.5,21,9,"0.428571429",0
"1051",1,"F651_2B",651,"yes",0,721,"T2",4.5,"Reliable","Bought from CNP","No",1,0,0,0,0,12,0,0,0,0,0,0,0,0,"guaymi","guaymi","guaymie","victoria","tayni","tayni","curre","gibre",0.10465753,0.10465753,0.10465753,0.10465753,0.1136612,0.12637061,0.12684125,89.534247,88.63388,87.362939,87.315875,"FALSE","FALSE","category 2","category 2","North","Delicias","La cruz","La guardé de cosechas anteriores","Unreliable","No","2","0.5",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,4,2,0.5,21,9,"0.428571429",0
"1052",1,"F652_1B",652,"yes",1,731,"T1",7,"Reliable","Bought from CNP","Yes",1,0,1,0,0,2,0,0,0,0,1,1,1,1,"brunca","brunca","brunca","brunca","talamanca","guaymi(1)/talamanca(2)","guaymi","suru",0.041507374,0.041507374,0.041507374,0.041507374,0.10922993,0.12117068,0.125,95.8492626,89.077007,87.882932,87.5,"TRUE","FALSE","category 1","category 3","North","Delicias","La cruz","La compré al CNP","Reliable","Yes","NA","2",0.05510675,0.00243614616161943,0.0575428961616194,0,0,"TRUE","TRUE",1,1,5,1,0.2,25,9,"0.36",0
"1053",1,"F653_1B",653,"yes",0,736,"T2",7,"Unreliable","Family","Yes",1,0,1,0,0,4,0,0,0,0,0,0,0,0,"dontknow","dontknow","no save su nombre","matambu","victoria","talamanca(1)/victoria(2)","tayni","curre",0.028188286,0.028188286,0.028188286,0.028188286,0.094572365,0.100054674,0.10998354,97.1811714,90.5427635,89.9945326,89.001646,"FALSE","FALSE","category 4","category 4","North","Delicias","La cruz","De Familiares","Unreliable","Yes","NA","0.17499999999999899",0.023038946,0.0026184719377746,0.0256574179377746,1,1,"FALSE","FALSE",0,0,6,2,0.333333333,14,6,"0.428571429",0
"1054",1,"F653_2B",653,"yes",0,736,"T2",7,"Unreliable","Family","Yes",1,0,1,0,0,4,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","generalito","sacapobres","sacapobres","mantequilla","gibre",0.10472787,0.10472787,0.10472787,0.10472787,0.116445914,0.13450937,0.1377802,89.527213,88.3554086,86.549063,86.22198,"FALSE","FALSE","category 2","category 2","North","Delicias","La cruz","La guardé de cosechas anteriores","Unreliable","No","4","2.1",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,6,2,0.333333333,14,6,"0.428571429",0
"1055",1,"F654_1B",654,"yes",0,753,"C",7,NA,"NA",NA,1,0,0,0,1,11,0,0,0,0,1,1,1,1,"tayni","tayni","tayni","tayni","victoria","matambu(1)/victoria(2)","matambu","curre",0.031147541,0.031147541,0.031147541,0.031147541,0.08963816,0.09058566,0.102796055,96.8852459,91.036184,90.941434,89.7203945,"FALSE","FALSE","category 4","category 4","North","Delicias","La perla","NA","NA","NA","NA","1",0.046849314,0.00452505772199701,0.051374371721997,0,0,"TRUE","TRUE",1,1,0,0,0,13,5,"0.38461538499999998",0
"1056",1,"F654_2B",654,"yes",0,753,"C",7,NA,"NA",NA,1,0,0,0,1,11,0,0,1,1,1,1,1,1,"nambi","nambi","namby","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038230475,0.0038230475,0.0038230475,0.0038230475,0.13136289,0.13638858,0.13855422,99.61769525,86.863711,86.361142,86.144578,"TRUE","FALSE","category 1","category 3","North","Delicias","La perla","La compré al CNP","Reliable","No","2","1",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,0,0,0,13,5,"0.38461538499999998",0
"1057",1,"F655_1B",655,"yes",1,394,"B",0,"Unreliable","Kept it from previous season","No",1,1,1,0,1,4,1,1,1,1,0,0,0,0,"cabecar","cabecar","cavecar","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.008762322,0.008762322,0.008762322,0.008762322,0.07667032,0.09322034,0.09720701,99.1237678,92.332968,90.677966,90.279299,"FALSE","FALSE","category 1","category 1","North","San Jose de Upala","La union","La guardé de cosechas anteriores","Unreliable","No","3","0.7",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"FALSE","FALSE",1,1,0,0,0,62,31,"0.5",0
"1058",1,"F655_2B",655,"yes",1,394,"B",0,"Unreliable","Kept it from previous season","No",1,1,1,0,1,4,0,0,0,0,0,0,0,0,"ensayo","ensayo","no sebe es de ensayos","victoria","cabecar","cabecar(2)/tayni(1)","tayni","curre",0.12260011,0.12260011,0.12260011,0.12260011,0.1265719,0.12930563,0.13823368,87.739989,87.34281,87.069437,86.176632,"FALSE","FALSE","category 4","category 4","North","San Jose de Upala","La union","La guardé de cosechas anteriores","Unreliable","No","1","0.14000000000000001",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,0,0,0,62,31,"0.5",0
"1059",1,"F656_1B",656,"yes",1,450,"B",6,"Unreliable","Family","Yes",1,1,1,0,0,5,0,0,0,0,0,0,0,0,"other","other","rebulucionario","generalito","sacapobres","sacapobres","mantequilla","gibre",0.07633168,0.07633168,0.07633168,0.07633168,0.09768212,0.11349862,0.13790278,92.366832,90.231788,88.650138,86.209722,"FALSE","FALSE","category 4","category 4","North","San Jose de Upala","La union","De Familiares","Unreliable","Yes","NA","7.0000000000000007E-2",0.014096186,0.00155088650053763,0.0156470725005376,1,1,"FALSE","FALSE",0,0,5,1,0.2,62,28,"0.45161290300000001",0
"1060",1,"F656_2B",656,"yes",1,450,"B",6,"Unreliable","Family","Yes",1,1,1,0,0,5,0,0,0,0,0,0,1,1,"cabecar","cabecar","cavecar","victoria","generalito","cabecar(1)/generalito(2)","cabecar","gibre",0.12821214,0.12821214,0.10394953,0.10394953,0.12802199,0.12821214,0.13073143,89.605047,87.197801,87.178786,86.926857,"FALSE","FALSE","category 2","category 3","North","San Jose de Upala","La union","La guardé de cosechas anteriores","Unreliable","No","15","0.7",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,5,1,0.2,62,28,"0.45161290300000001",0
"1061",1,"F656_3B",656,"yes",1,450,"B",6,"Unreliable","Family","Yes",1,1,1,0,0,5,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0040961225,0.0040961225,0.0040961225,0.0040961225,0.13218391,0.13638858,0.13870615,99.59038775,86.781609,86.361142,86.129385,"TRUE","FALSE","category 1","category 3","North","San Jose de Upala","La union","La guardé de cosechas anteriores","Unreliable","Yes","NA","1.05",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,5,1,0.2,62,28,"0.45161290300000001",0
"1062",1,"F656_4B",656,"yes",1,450,"B",6,"Unreliable","Family","Yes",1,1,1,0,0,5,0,0,0,0,1,1,1,1,"guaymi","guaymi","guaymie","guaymi","brunca","brunca","talamanca","suru",0.06396938,0.06396938,0.06396938,0.06396938,0.11523758,0.12124522,0.13042285,93.603062,88.476242,87.875478,86.957715,"TRUE","FALSE","category 1","category 2","North","San Jose de Upala","La union","La guardé de cosechas anteriores","Unreliable","No","20","0.35",0.009065934,0.00276583658862385,0.0118317705886238,1,1,"TRUE","TRUE",0,0,5,1,0.2,62,28,"0.45161290300000001",0
"1063",1,"F657_1B",657,"yes",1,457,"B",7,"Unreliable","Other","Yes",1,0,1,0,0,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004091653,0.004091653,0.004091653,0.004091653,0.13203937,0.13651316,0.13894968,99.5908347,86.796063,86.348684,86.105032,"TRUE","FALSE","category 1","category 3","North","San Jose de Upala","La unio","Otra","Unreliable","Yes","NA","0.35",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,7,2,0.285714286,64,29,"0.453125",0
